cong,idno,state,cd,statenm,party,name,dwnom1,dwnom2,bootse1,bootse2,corr12,logl,nchoices,errors,gmp
70,3216,43,0, FLORIDA,100, FLETCHER     ,-.27700001,-.65200001,.022500001,.069600001,.36269999,-54.035389,146,24,.69099998
70,3536,44,0, GEORGIA,100, GEORGE  W.   ,-.048,-.152,.067299999,.053100001,.1806,-58.11322,153,28,.68400002
70,4120,44,0, GEORGIA,100, HARRIS  W.   ,-.39199999,-.479,.1077,.23370001,.1048,-52.384251,173,19,.73900002
70,858,63,0, IDAHO  ,200, BORAH  W.E.  ,.16,.47400001,.077500001,.065700002,.22059999,-104.18285,149,52,.49700001
70,3676,63,0, IDAHO  ,200, GOODING  F.  ,.28600001,.47600001,.049899999,.098200001,.61449999,-14.63795,51,7,.75
70,9298,63,0, IDAHO  ,200, THOMAS  J.   ,.382,.44499999,.050299998,.092699997,.43779999,-18.459789,59,8,.73100001
70,2494,21,0, ILLINOI,200, DENEEN  C.   ,.46000001,.23,.0601,.1224,.34830001,-38.83498,161,18,.78600001
70,3630,21,0, ILLINOI,200, GLENN  O.F.  ,.26499999,-.075000003,.064900003,.13500001,.61589998,-22.68969,55,11,.662
70,7972,22,0, INDIANA,200, ROBINSON     ,.37,.398,.0296,.081200004,.47060001,-41.924709,138,21,.73799998
70,9875,22,0, INDIANA,200, WATSON  J.   ,.50999999,.098999999,.064800002,.1534,.28099999,-35.596951,143,18,.77999997
70,1070,31,0, IOWA   ,200, BROOKHART    ,.145,.95899999,.2006,.055300001,-.086499996,-46.689411,180,20,.77200001
70,8863,31,0, IOWA   ,100, STECK  D.F.  ,-.090000004,-.35100001,.0484,.055,.4558,-77.766296,152,37,.60000002
70,1494,32,0, KANSAS ,200, CAPPER  A.   ,.22400001,.42300001,.040399998,.0298,.2252,-50.968559,174,20,.74599999
70,2269,32,0, KANSAS ,200, CURTIS  C.   ,.458,.153,.037700001,.1177,.2181,-44.753529,167,18,.76499999
70,437,51,0, KENTUCK,100, BARKLEY  A.  ,-.17900001,-.33399999,.1086,.1063,.27540001,-49.697109,170,18,.74699998
70,8167,51,0, KENTUCK,200, SACKETT  F.  ,.34900001,-.025,.0515,.1078,.40920001,-50.869068,170,22,.741
70,7734,45,0, LOUISIA,100, RANSDELL     ,-.068000004,-.67199999,.050000001,.063600004,.41209999,-51.842529,122,31,.65399998
70,1091,45,0, LOUISIA,100, BROUSSARD    ,-.0049999999,-.54699999,.062600002,.0625,.3682,-67.24176,161,39,.65899998
70,3919,2,0, MAINE  ,200, HALE  F.     ,.322,-.26800001,.077100001,.1003,.1127,-54.892551,177,24,.73299998
70,3721,2,0, MAINE  ,200, GOULD  A.R.  ,.44299999,-.25,.090499997,.12720001,.39610001,-19.72031,77,11,.77399999
70,1157,52,0, MARYLAN,100, BRUCE  W.C.  ,-.021,-.98699999,.1034,.084600002,.0219,-79.073311,157,44,.60399997
70,9538,52,0, MARYLAN,100, TYDINGS  M.  ,-.088,-.58899999,.034499999,.1219,.4429,-52.957249,138,28,.68099999
70,3599,3,0, MASSACH,200, GILLETT  F.  ,.354,-.59299999,.091899998,.093099996,.2396,-18.9487,100,8,.82700002
70,9782,3,0, MASSACH,100, WALSH  D.I.  ,-.113,-.25400001,.049699999,.0832,-.086199999,-70.267273,171,35,.66299999
70,2095,23,0, MICHIGA,200, COUZENS  J.  ,.17200001,.241,.048999999,.0383,.39829999,-66.668983,168,31,.67199999
70,3120,23,0, MICHIGA,100, FERRIS  W.   ,-.059999999,-.101,.094999999,.066500001,.1934,-11.6949,43,4,.76200002
70,9604,23,0, MICHIGA,200, VANDENBERG   ,.28999999,.16599999,.097499996,.068499997,.53789997,-36.428139,131,14,.75700003
70,8254,33,0, MINNESO,200, SCHALL  T.   ,.33199999,.66100001,.0447,.053100001,.37819999,-60.63303,167,35,.69599998
70,8476,33,0, MINNESO,537, SHIPSTEAD    ,.118,.85600001,.19400001,.075099997,.0229,-23.28327,146,10,.85299999
70,4126,46,0, MISSISS,100, HARRISON     ,-.368,-.66299999,.071800001,.075300001,.0933,-54.714809,156,24,.704
70,8888,46,0, MISSISS,100, STEPHENS     ,-.308,-.65600002,.051800001,.071999997,.41620001,-56.19619,147,28,.68199998
70,4207,34,0, MISSOUR,100, HAWES  H.B.  ,-.096000001,-.40200001,.040100001,.062600002,.4364,-57.214882,149,38,.68099999
70,7786,34,0, MISSOUR,100, REED  J.A.   ,-.14399999,-.079999998,.1202,.23909999,-.0145,-51.31282,104,22,.611
70,9984,64,0, MONTANA,100, WHEELER  B.  ,-.0099999998,.54000002,.2101,.1374,.18719999,-27.43782,147,8,.82999998
70,9788,64,0, MONTANA,100, WALSH  T.J.  ,-.219,-.259,.1032,.1174,.3141,-50.509731,150,23,.71399999
70,4654,35,0, NEBRASK,200, HOWELL  R.   ,.205,.82499999,.154,.059900001,.22499999,-18.239441,110,7,.847
70,6960,35,0, NEBRASK,200, NORRIS  G.   ,.067000002,.73299998,.14830001,.094499998,.19660001,-35.12537,158,14,.801
70,7473,65,0, NEVADA ,100, PITTMAN  K.  ,-.206,-.454,.0394,.0429,.3116,-51.97049,119,26,.64600003
70,7023,65,0, NEVADA ,200, ODDIE  T.L.  ,.46599999,.31099999,.052299999,.1183,.1881,-57.9772,182,24,.727
70,5227,4,0, NEW HAM,200, KEYES  H.W.  ,.336,-.31,.087499999,.094999999,.1213,-25.95433,142,8,.833
70,6750,4,0, NEW HAM,200, MOSES  G.H.  ,.42699999,-.36000001,.088299997,.086300001,.219,-37.788731,163,19,.79299998
70,2844,12,0, NEW JER,200, EDGE  W.E.   ,.43099999,-.417,.1026,.090300001,.2492,-31.714741,147,13,.80599999
70,2863,12,0, NEW JER,100, EDWARDS  E.  ,-.086999997,-.99599999,.091499999,.0977,-.0704,-28.58284,117,8,.78299999
70,982,66,0, NEW MEX,100, BRATTON  S.  ,-.098999999,-.088,.1013,.066399999,.1277,-55.40527,153,27,.69599998
70,2289,66,0, NEW MEX,200, CUTTING  B.  ,.25099999,.61799997,.1005,.098700002,.46070001,-41.16132,104,23,.67299998
70,2062,13,0, NEW YOR,100, COPELAND     ,.022,-.082000002,.069200002,.042800002,.2473,-69.704498,145,30,.61799997
70,9713,13,0, NEW YOR,100, WAGNER  R.   ,-.054000001,-.43599999,.028899999,.082599998,.42860001,-58.9758,157,29,.68699998
70,8514,47,0, NORTH C,100, SIMMONS  F.  ,-.30599999,-.62800002,.039799999,.085199997,.32429999,-42.048962,142,20,.74400002
70,7120,47,0, NORTH C,100, OVERMAN  L.  ,-.331,-.71100003,.032699998,.071800001,.2142,-49.785782,131,22,.68400002
70,3347,36,0, NORTH D,200, FRAZIER  L.  ,.148,.92000002,.2024,.056299999,.1899,-20.64447,148,5,.87
70,6991,36,0, NORTH D,200, NYE  G.P.    ,.161,1.085,.2404,.088299997,.1688,-27.796499,178,12,.85500002
70,3124,24,0, OHIO   ,200, FESS  S.D.   ,.43200001,.021,.067900002,.1108,.30590001,-41.278889,158,22,.76999998
70,10203,24,0, OHIO   ,200, WILLIS  F.   ,.403,.126,.069300003,.1338,.57950002,-27.38736,50,17,.57800001
70,5731,24,0, OHIO   ,100, LOCHER  C.   ,-.182,-.192,.1657,.1779,-.23459999,-17.501101,62,7,.75400001
70,1322,24,0, OHIO   ,200, BURTON  T.   ,.31799999,.078000002,.064599998,.094899997,.39410001,-23.615829,33,8,.48899999
70,7461,53,0, OKLAHOM,200, PINE  W.B.   ,.417,.64600003,.0359,.080600001,.49860001,-65.648987,128,38,.59899998
70,9303,53,0, OKLAHOM,100, THOMAS  J.   ,.023,.25600001,.1813,.057500001,.18089999,-83.345428,158,39,.58999997
70,8880,72,0, OREGON ,200, STEIWER  F.  ,.414,.329,.0568,.112,.50440001,-58.611721,159,23,.69199997
70,6367,72,0, OREGON ,200, MCNARY  C.   ,.245,.257,.023499999,.033799998,.26859999,-58.481049,170,29,.70899999
70,7782,14,0, PENNSYL,200, REED  D.A.   ,.391,-.64200002,.095700003,.055500001,.1156,-32.829281,176,16,.82999998
70,6441,5,0, RHODE I,200, METCALF  J.  ,.36700001,-.662,.091499999,.054099999,.1532,-26.011589,139,10,.829
70,3544,5,0, RHODE I,100, GERRY  P.G.  ,-.147,-.79500002,.060199998,.057100002,.2024,-48.899288,140,22,.70499998
70,791,48,0, SOUTH C,100, BLEASE  C.   ,-.63,-.77700001,.061099999,.3547,-.2511,-118.80835,138,61,.42300001
70,8613,48,0, SOUTH C,100, SMITH  E.D.  ,-.215,-.56900001,.0141,.0309,.2599,-55.580841,139,20,.67000002
70,6349,37,0, SOUTH D,200, MCMASTER     ,.15099999,.75,.154,.078400001,.1605,-34.87381,168,11,.81300002
70,6954,37,0, SOUTH D,200, NORBECK  P.  ,.25600001,.80199999,.1051,.068800002,.24860001,-48.431469,135,24,.699
70,6293,54,0, TENNESS,100, MCKELLAR     ,-.23100001,-.398,.0779,.0285,.31459999,-48.3256,156,25,.73400003
70,9548,54,0, TENNESS,100, TYSON  L.D.  ,-.24699999,-.54699999,.053599998,.098700002,.4251,-40.152802,141,17,.75199997
70,8446,49,0, TEXAS  ,100, SHEPPARD     ,-.32300001,-.359,.1355,.13950001,.1184,-56.918171,185,22,.73500001
70,6109,49,0, TEXAS  ,100, MAYFIELD     ,-.28799999,-.27700001,.12620001,.14820001,.23630001,-42.583031,156,19,.76099998
70,8713,67,0, UTAH   ,200, SMOOT  R.    ,.382,-.138,.057799999,.1168,.3818,-36.11124,135,15,.76499999
70,5274,67,0, UTAH   ,100, KING  W.H.   ,-.177,-.61900002,.017899999,.045400001,.23630001,-134.86255,133,69,.36300001
70,2302,6,0, VERMONT,200, DALE  P.H.   ,.31099999,-.0070000002,.051899999,.071400002,.35010001,-78.517601,109,33,.48699999
70,3789,6,0, VERMONT,200, GREENE  F.   ,.36899999,-.53500003,.087399997,.077600002,.16230001,-29.776039,128,14,.792
70,9106,40,0, VIRGINI,100, SWANSON  C.  ,-.29499999,-.63800001,.0392,.097900003,.30520001,-42.694069,152,17,.755
70,3625,40,0, VIRGINI,100, GLASS  C.    ,-.27399999,-.82499999,.0231,.043499999,.24439999,-55.597092,150,27,.69
70,2595,73,0, WASHING,100, DILL  C.C.   ,.018999999,.336,.15880001,.07,.0098000001,-59.592831,173,30,.70899999
70,5065,73,0, WASHING,200, JONES  W.L.  ,.28299999,.33000001,.032000002,.056299999,.50330001,-51.359749,150,25,.70999998
70,3645,56,0, WEST VI,200, GOFF  G.D.   ,.40900001,-.229,.0854,.0999,.30989999,-28.85693,115,17,.778
70,6856,56,0, WEST VI,100, NEELY  M.M.  ,-.088,.169,.1911,.13779999,.0854,-41.133091,155,18,.76700002
70,761,25,0, WISCONS,200, BLAINE  J.   ,.050999999,.99900001,.2057,.1494,-.2194,-53.066662,185,24,.75099999
70,5402,25,0, WISCONS,200, LAFOLLETTE   ,.16500001,1.077,.24330001,.072899997,.14560001,-16.393749,143,6,.89200002
70,9842,68,0, WYOMING,200, WARREN  F.   ,.58899999,-.382,.0285,.087499999,.3752,-30.06032,137,16,.80299997
70,5172,68,0, WYOMING,100, KENDRICK     ,-.046999998,-.366,.019300001,.0416,.3335,-63.071461,151,29,.65899998
71,743,41,0, ALABAMA,100, BLACK  H.L.  ,-.375,-.31999999,.133,.26370001,.080799997,-81.102509,411,31,.82099998
71,4280,41,0, ALABAMA,100, HEFLIN  J.   ,-.36000001,-.56300002,.1058,.2221,.20039999,-112.05789,363,49,.73400003
71,273,61,0, ARIZONA,100, ASHURST  H.  ,-.191,-.32499999,.079999998,.065899998,.43309999,-131.13669,307,72,.65200001
71,4227,61,0, ARIZONA,100, HAYDEN  C.   ,-.050999999,-.131,.1478,.053599998,.4034,-134.08311,347,60,.67900002
71,7986,42,0, ARKANSA,100, ROBINSON     ,-.31600001,-.64399999,.072499998,.1006,.40650001,-39.014111,156,15,.77899998
71,1498,42,0, ARKANSA,100, CARAWAY  T.  ,-.32300001,-.588,.079800002,.18970001,.50199997,-73.594063,298,29,.78100002
71,4962,71,0, CALIFOR,200, JOHNSON  H.  ,.27399999,.676,.0348,.034200002,.1225,-197.53833,356,109,.574
71,8487,71,0, CALIFOR,200, SHORTRIDGE   ,.49200001,.285,.0858,.1983,.2678,-76.183258,375,32,.81599998
71,9862,62,0, COLORAD,200, WATERMAN     ,.926,.37599999,.2084,.37130001,.0495,-78.192291,318,37,.78200001
71,7422,62,0, COLORAD,200, PHIPPS  L.   ,.45899999,-.149,.099399999,.1548,.42460001,-87.702301,391,45,.79900002
71,9724,1,0, CONNECT,200, WALCOTT  F.  ,.36000001,-.52600002,.12549999,.1259,.43110001,-54.537849,327,24,.84600002
71,716,1,0, CONNECT,200, BINGHAM  H.  ,.301,-1.041,.040899999,.21269999,-.15719999,-69.429787,352,38,.82099998
71,9439,11,0, DELAWAR,200, TOWNSEND     ,.477,-.013,.1128,.2123,.1838,-42.080921,334,16,.88200003
71,4177,11,0, DELAWAR,200, HASTINGS     ,.50300002,-.257,.1068,.1575,.30070001,-50.07135,345,18,.86500001
71,3216,43,0, FLORIDA,100, FLETCHER     ,-.271,-.62300003,.0288,.086400002,.36809999,-160.67085,337,84,.62099999
71,9456,43,0, FLORIDA,100, TRAMMELL     ,-.18799999,-.35299999,.075800002,.049899999,.32609999,-229.37817,400,104,.56400001
71,3536,44,0, GEORGIA,100, GEORGE  W.   ,-.032000002,-.105,.063500002,.0513,.18449999,-135.31641,394,56,.70899999
71,4120,44,0, GEORGIA,100, HARRIS  W.   ,-.38699999,-.43799999,.1163,.3019,.097800002,-95.300697,418,40,.796
71,9298,63,0, IDAHO  ,200, THOMAS  J.   ,.38299999,.44,.0638,.091200002,.4508,-117.51372,384,47,.736
71,858,63,0, IDAHO  ,200, BORAH  W.E.  ,.17200001,.47299999,.071999997,.052999999,.23639999,-142.46643,380,50,.68699998
71,2494,21,0, ILLINOI,200, DENEEN  C.   ,.46000001,.23,.0601,.1224,.34830001,-45.899288,242,18,.82700002
71,3630,21,0, ILLINOI,200, GLENN  O.F.  ,.26499999,-.075000003,.064900003,.13500001,.61589998,-105.27724,319,46,.71899998
71,7972,22,0, INDIANA,200, ROBINSON     ,.36399999,.46700001,.038400002,.0601,.46160001,-132.79274,327,68,.66600001
71,9875,22,0, INDIANA,200, WATSON  J.   ,.50300002,.098999999,.088299997,.19069999,.2843,-45.213718,342,19,.87599999
71,8863,31,0, IOWA   ,100, STECK  D.F.  ,-.090000004,-.35100001,.0484,.055,.4558,-140.02957,289,64,.616
71,1070,31,0, IOWA   ,200, BROOKHART    ,.192,1.011,.1839,.076899998,-.045899998,-99.488457,373,40,.76599997
71,1494,32,0, KANSAS ,200, CAPPER  A.   ,.233,.41999999,.024499999,.0231,.2147,-180.21533,422,91,.65200001
71,110,32,0, KANSAS ,200, ALLEN  H.J.  ,.41999999,.53899997,.0722,.13339999,.69760001,-125.32962,322,66,.67799997
71,6251,32,0, KANSAS ,100, MCGILL  G.   ,.001,.33399999,.1498,.1119,.34729999,-15.51482,62,4,.77899998
71,437,51,0, KENTUCK,100, BARKLEY  A.  ,-.18700001,-.331,.1112,.1095,.26050001,-131.93378,387,54,.71100003
71,8167,51,0, KENTUCK,200, SACKETT  F.  ,.34900001,-.025,.0515,.1078,.40920001,-38.311489,98,19,.676
71,7996,51,0, KENTUCK,200, ROBSION  J.  ,.40000001,.331,.092900001,.1637,.67199999,-70.897789,198,36,.699
71,10192,51,0, KENTUCK,100, WILLIAMSON   ,-.043000001,.068999998,.1744,.1631,.3899,-13.93083,60,8,.79299998
71,1091,45,0, LOUISIA,100, BROUSSARD    ,-.0049999999,-.54699999,.057799999,.0999,.41580001,-159.44211,316,84,.60399997
71,7734,45,0, LOUISIA,100, RANSDELL     ,-.041999999,-.62800002,.0407,.075400002,.41549999,-172.70343,333,92,.59500003
71,3721,2,0, MAINE  ,200, GOULD  A.R.  ,.44299999,-.25,.090499997,.12720001,.39610001,-28.512621,174,20,.84899998
71,3919,2,0, MAINE  ,200, HALE  F.     ,.292,-.29899999,.1019,.1213,.083300002,-104.43259,417,49,.778
71,9538,52,0, MARYLAN,100, TYDINGS  M.  ,-.077,-.54799998,.028100001,.1101,.43720001,-176.7775,332,94,.58700001
71,3653,52,0, MARYLAN,200, GOLDSBOROUG  ,.40000001,-.30399999,.1399,.16760001,.1522,-71.73658,399,32,.83499998
71,9782,3,0, MASSACH,100, WALSH  D.I.  ,-.093999997,-.26100001,.042300001,.062700003,-.0231,-219.78778,379,98,.56
71,3599,3,0, MASSACH,200, GILLETT  F.  ,.354,-.59299999,.091899998,.093099996,.2396,-54.76619,242,26,.79699999
71,2095,23,0, MICHIGA,200, COUZENS  J.  ,.161,.199,.033,.035300002,.30309999,-226.93219,395,121,.56300002
71,9604,23,0, MICHIGA,200, VANDENBERG   ,.273,.111,.091899998,.0713,.5467,-139.82071,416,63,.71499997
71,8254,33,0, MINNESO,200, SCHALL  T.   ,.34299999,.65799999,.0218,.0403,.32679999,-174.62354,364,89,.61900002
71,8476,33,0, MINNESO,537, SHIPSTEAD    ,.16500001,.87300003,.1594,.051199999,.040800001,-61.09502,207,28,.74400002
71,4126,46,0, MISSISS,100, HARRISON     ,-.34900001,-.66799998,.071900003,.090000004,.2025,-81.040466,356,24,.796
71,8888,46,0, MISSISS,100, STEPHENS     ,-.25799999,-.58899999,.067000002,.065700002,.4131,-81.175171,259,37,.73100001
71,7252,34,0, MISSOUR,200, PATTERSON    ,.43799999,.108,.1194,.2111,.15989999,-77.721832,349,33,.80000001
71,4207,34,0, MISSOUR,100, HAWES  A.B.  ,-.096000001,-.40200001,.040100001,.062600002,.4364,-122.94347,290,60,.65399998
71,9788,64,0, MONTANA,100, WALSH  T.J.  ,-.192,-.212,.1151,.1406,.3317,-127.93989,402,62,.727
71,9984,64,0, MONTANA,100, WHEELER  B.  ,.034000002,.58099997,.1815,.12710001,.2069,-72.963173,325,38,.79900002
71,4654,35,0, NEBRASK,200, HOWELL  R.   ,.223,.815,.1384,.0583,.27219999,-116.6822,389,53,.741
71,6960,35,0, NEBRASK,200, NORRIS  G.   ,.079000004,.71100003,.1508,.091399997,.15989999,-92.114754,405,41,.79699999
71,7023,65,0, NEVADA ,200, ODDIE  T.L.  ,.45300001,.294,.073600002,.164,.1981,-88.803093,413,33,.80699998
71,7473,65,0, NEVADA ,100, PITTMAN  K.  ,-.186,-.42899999,.0436,.053800002,.37009999,-140.61928,233,73,.54699999
71,5227,4,0, NEW HAM,200, KEYES  H.W.  ,.30700001,-.32100001,.1162,.1168,.125,-76.435829,351,37,.80400002
71,6750,4,0, NEW HAM,200, MOSES  G.H.  ,.36700001,-.49700001,.1195,.1215,.257,-91.056442,312,41,.74699998
71,5106,12,0, NEW JER,200, KEAN  H.F.   ,.34,-.31999999,.1455,.1652,.0964,-65.59893,369,26,.83700001
71,2844,12,0, NEW JER,200, EDGE  W.E.   ,.417,-.42199999,.1366,.1106,.2202,-11.30655,82,5,.87099999
71,355,12,0, NEW JER,200, BAIRD  D.JR  ,.51899999,-.094999999,.1295,.15979999,.2721,-31.89974,170,11,.829
71,6727,12,0, NEW JER,200, MORROW  D.   ,.215,-.53299999,.1698,.1978,.58050001,-14.54386,56,5,.77100003
71,2289,66,0, NEW MEX,200, CUTTING  B.  ,.243,.67500001,.097000003,.080899999,.49349999,-133.69521,352,57,.68400002
71,982,66,0, NEW MEX,100, BRATTON  S.  ,-.092,-.082000002,.1049,.069799997,.2599,-114.33681,332,60,.70899999
71,2062,13,0, NEW YOR,100, COPELAND     ,.039000001,-.113,.0374,.057300001,.28220001,-242.57684,377,126,.52499998
71,9713,13,0, NEW YOR,100, WAGNER  R.   ,-.079999998,-.447,.0217,.059300002,.4393,-157.70595,345,71,.63300002
71,8514,47,0, NORTH C,100, SIMMONS  F.  ,-.30199999,-.60900003,.046300001,.1018,.3301,-75.869041,326,27,.792
71,7120,47,0, NORTH C,100, OVERMAN  L.  ,-.329,-.70300001,.037500001,.086800002,.21259999,-63.320351,259,27,.78299999
71,6719,47,0, NORTH C,100, MORRISON     ,-.039999999,-.252,.079700001,.1197,.6153,-10.67146,43,5,.77999997
71,6991,36,0, NORTH D,200, NYE  G.P.    ,.20100001,1.0470001,.1893,.064000003,.19329999,-89.74707,404,37,.801
71,3347,36,0, NORTH D,200, FRAZIER  L.  ,.20299999,.94300002,.1586,.047200002,.2007,-88.654137,389,35,.796
71,3124,24,0, OHIO   ,200, FESS  S.D.   ,.38699999,-.125,.1046,.138,.18970001,-86.586273,412,38,.81
71,1322,24,0, OHIO   ,200, BURTON  T.   ,.34299999,.075000003,.086900003,.1311,.4075,-7.2151098,42,3,.84200001
71,6203,24,0, OHIO   ,200, MCCULLOCH    ,.31799999,.039999999,.065300003,.14920001,.54119998,-67.575539,253,31,.76599997
71,1224,24,0, OHIO   ,100, BULKLEY  R.  ,-.037,-.278,.056600001,.090300001,.40189999,-29.641001,59,15,.60500002
71,7461,53,0, OKLAHOM,200, PINE  W.B.   ,.417,.64600003,.0359,.080600001,.49860001,-149.11478,309,76,.61699998
71,9303,53,0, OKLAHOM,100, THOMAS  E.   ,.021,.26899999,.1708,.057100002,.1859,-163.34174,354,80,.63
71,6367,72,0, OREGON ,200, MCNARY  C.   ,.25299999,.25,.043499999,.053100001,.28569999,-133.19432,394,49,.713
71,8880,72,0, OREGON ,200, STEIWER  F.  ,.389,.28799999,.078400001,.1184,.47369999,-95.328712,400,40,.78799999
71,7782,14,0, PENNSYL,200, REED  D.A.   ,.338,-.60100001,.1266,.083800003,.2105,-52.280102,204,23,.77399999
71,3866,14,0, PENNSYL,200, GRUNDY  J.   ,.62300003,-.359,.0691,.1434,.43790001,-11.79497,168,4,.93199998
71,2391,14,0, PENNSYL,200, DAVIS  J.J.  ,.34,.241,.1231,.1336,.32390001,-5.6107502,47,2,.88700002
71,4274,5,0, RHODE I,200, HEBERT  F.   ,.42699999,-.58499998,.1068,.102,.1539,-55.71933,388,25,.866
71,6441,5,0, RHODE I,200, METCALF  J.  ,.324,-.74900001,.1318,.047699999,.0814,-79.644493,371,40,.80699998
71,8613,48,0, SOUTH C,100, SMITH  E.D.  ,-.183,-.52399999,.0144,.030099999,.27430001,-83.227142,245,30,.71200001
71,791,48,0, SOUTH C,100, BLEASE  C.   ,-.63,-.77700001,.061099999,.3547,-.2511,-91.927696,284,39,.72299999
71,6954,37,0, SOUTH D,200, NORBECK  P.  ,.257,.83099997,.099600002,.077100001,.2348,-116.33471,348,48,.71600002
71,6349,37,0, SOUTH D,200, MCMASTER     ,.15099999,.75,.154,.078400001,.1605,-84.742409,339,31,.77899998
71,6293,54,0, TENNESS,100, MCKELLAR     ,-.20299999,-.347,.075099997,.0266,.32390001,-125.79706,377,57,.71600002
71,9548,54,0, TENNESS,100, TYSON  L.D.  ,-.24699999,-.54699999,.053599998,.098700002,.4251,-12.86967,34,5,.685
71,1051,54,0, TENNESS,100, BROCK  W.E.  ,-.255,-.64600003,.1039,.15790001,.6232,-74.313988,244,32,.73699999
71,1986,49,0, TEXAS  ,100, CONNALLY  T  ,-.039999999,-.025,.1267,.066399999,.171,-127.98965,381,63,.71499997
71,8446,49,0, TEXAS  ,100, SHEPPARD     ,-.31200001,-.34599999,.14380001,.1593,.1488,-151.70766,420,73,.69700003
71,8713,67,0, UTAH   ,200, SMOOT  R.    ,.36899999,-.15000001,.066200003,.1374,.3725,-76.095512,333,41,.796
71,5274,67,0, UTAH   ,100, KING  W.H.   ,-.163,-.64999998,.023,.058699999,.32080001,-99.84462,139,50,.48800001
71,2302,6,0, VERMONT,200, DALE  P.H.   ,.30599999,-.028000001,.076700002,.1035,.34380001,-132.7233,302,63,.64399999
71,3789,6,0, VERMONT,200, GREENE  F.   ,.36899999,-.53500003,.087399997,.077600002,.16230001,-76.172028,310,36,.78200001
71,7223,6,0, VERMONT,200, PARTRIDGE    ,.48800001,.33000001,.1349,.34380001,.42469999,-5.64291,36,2,.85500002
71,9106,40,0, VIRGINI,100, SWANSON  C.  ,-.29300001,-.61199999,.049699999,.1212,.31979999,-83.682083,367,27,.796
71,3625,40,0, VIRGINI,100, GLASS  C.    ,-.257,-.82999998,.022,.042199999,.27469999,-115.06371,325,36,.70200002
71,2595,73,0, WASHING,100, DILL  C.C.   ,.039000001,.33199999,.1384,.0713,.1223,-174.7601,370,84,.62400001
71,5065,73,0, WASHING,200, JONES  W.L.  ,.29300001,.32800001,.032600001,.080700003,.52389997,-156.09212,414,68,.68599999
71,4190,56,0, WEST VI,200, HATFIELD     ,.45500001,.36399999,.1072,.162,.29519999,-138.20053,414,66,.71600002
71,3645,56,0, WEST VI,200, GOFF  G.D.   ,.40900001,-.229,.0854,.0999,.30989999,-61.52425,362,27,.84399998
71,761,25,0, WISCONS,200, BLAINE  J.   ,.050999999,.99900001,.2057,.1494,-.2194,-104.97611,412,59,.77499998
71,5402,25,0, WISCONS,200, LAFOLLETTE   ,.169,1.034,.2182,.056499999,.1279,-136.78758,420,72,.722
71,5172,68,0, WYOMING,100, KENDRICK     ,-.037,-.34299999,.0189,.0526,.3793,-205.32364,328,123,.53500003
71,9842,68,0, WYOMING,200, WARREN  F.   ,.60900003,-.41800001,.032499999,.0964,.3946,-7.8990102,72,6,.89600003
71,9074,68,0, WYOMING,200, SULLIVAN     ,.64899999,.244,.067500003,.26750001,.14129999,-43.823029,225,18,.82300001
71,1503,68,0, WYOMING,200, CAREY  R.D.  ,.35299999,.054000001,.15019999,.1962,.32390001,-9.4546604,50,3,.82800001
72,404,41,0, ALABAMA,100, BANKHEAD     ,-.23800001,-.42199999,.1699,.1115,.2388,-81.616127,213,35,.68199998
72,743,41,0, ALABAMA,100, BLACK  H.L.  ,-.296,-.15099999,.1717,.2366,.1233,-50.7463,175,20,.74800003
72,273,61,0, ARIZONA,100, ASHURST  H.  ,-.169,-.33000001,.077200003,.066699997,.45550001,-108.39191,217,56,.60699999
72,4227,61,0, ARIZONA,100, HAYDEN  C.   ,-.057,-.101,.138,.052200001,.40689999,-108.24806,229,62,.62300003
72,7986,42,0, ARKANSA,100, ROBINSON     ,-.31200001,-.63,.0858,.122,.41119999,-67.848038,226,25,.741
72,1497,42,0, ARKANSA,100, CARAWAY  H.  ,.050999999,.301,.15019999,.097099997,.0277,-76.654984,183,44,.65799999
72,4962,71,0, CALIFOR,200, JOHNSON  W.  ,.292,.65600002,.0185,.032299999,.12909999,-114.60963,219,65,.59299999
72,8487,71,0, CALIFOR,200, SHORTRIDGE   ,.472,.28,.1104,.2545,.27689999,-54.82835,153,31,.699
72,2083,62,0, COLORAD,100, COSTIGAN     ,.046999998,.65399998,.2052,.1455,-.1957,-69.142532,225,32,.73500001
72,9862,62,0, COLORAD,200, WATERMAN     ,.926,.37599999,.2084,.37130001,.0495,-9.1947699,44,4,.81099999
72,8280,62,0, COLORAD,200, SCHUYLER     ,.44600001,.45500001,.15629999,.26109999,-.00030000001,-20.889959,58,8,.69800001
72,716,1,0, CONNECT,200, BINGHAM  H.  ,.21699999,-1.16,.0625,.2339,-.065899998,-49.445541,227,22,.80400002
72,9724,1,0, CONNECT,200, WALCOTT  F.  ,.36000001,-.52600002,.12549999,.1259,.43110001,-41.892029,205,17,.815
72,9439,11,0, DELAWAR,200, TOWNSEND     ,.43000001,-.082999997,.1383,.2146,.1841,-37.64957,165,15,.796
72,4177,11,0, DELAWAR,200, HASTINGS     ,.49700001,-.296,.1149,.19599999,.29530001,-39.805271,196,19,.81599998
72,3216,43,0, FLORIDA,100, FLETCHER     ,-.26499999,-.59500003,.0359,.1047,.3644,-92.445267,216,48,.65200001
72,9456,43,0, FLORIDA,100, TRAMMELL     ,-.146,-.32300001,.072899997,.0535,.36219999,-115.10224,237,66,.61500001
